StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
C40           c         52.0      73.0      10.0      108.0     243.0     90.0      
C41           c         47.0      65.0      10.0      399.0     505.0     90.0      
C42           c         55.0      71.0      20.0      639.0     775.0     90.0      
C43           c         50.0      71.0      20.0      10.0      148.0     90.0      
C44           c         56.0      66.0      30.0      300.0     409.0     90.0      
C45           c         52.0      63.0      10.0      834.0     962.0     90.0      
C46           c         55.0      66.0      40.0      273.0     401.0     90.0      
C47           c         54.0      70.0      20.0      648.0     763.0     90.0      
C48           c         49.0      65.0      40.0      960.0     1084.0    90.0      
C49           c         17.0      76.0      10.0      628.0     764.0     90.0      
C50           c         11.0      77.0      10.0      622.0     771.0     90.0      
C51           c         9.0       81.0      10.0      648.0     790.0     90.0      
C52           c         8.0       82.0      20.0      534.0     653.0     90.0      
C53           c         17.0      84.0      10.0      410.0     519.0     90.0      
C54           c         16.0      81.0      10.0      591.0     726.0     90.0      
C55           c         11.0      79.0      20.0      188.0     331.0     90.0      
C56           c         14.0      80.0      30.0      368.0     510.0     90.0      
C57           c         9.0       81.0      10.0      542.0     669.0     90.0      
C58           c         8.0       77.0      10.0      366.0     524.0     90.0      
C59           c         14.0      79.0      30.0      173.0     292.0     90.0      
C60           c         57.0      37.0      40.0      456.0     569.0     90.0      
C61           c         58.0      33.0      20.0      24.0      150.0     90.0      
C62           c         54.0      31.0      10.0      381.0     509.0     90.0      
C63           c         54.0      34.0      30.0      813.0     916.0     90.0      
C64           c         58.0      32.0      10.0      16.0      148.0     90.0      
C65           c         50.0      39.0      20.0      13.0      160.0     90.0      
C66           c         49.0      38.0      10.0      113.0     261.0     90.0      
C67           c         53.0      38.0      10.0      46.0      173.0     90.0      
C68           c         58.0      38.0      40.0      117.0     260.0     90.0      
C69           c         52.0      35.0      20.0      17.0      164.0     90.0      
C70           c         53.0      38.0      10.0      764.0     881.0     90.0      
C71           c         53.0      36.0      10.0      16.0      158.0     90.0      
C72           c         91.0      73.0      30.0      838.0     958.0     90.0      
C73           c         91.0      73.0      20.0      462.0     613.0     90.0      
C74           c         91.0      73.0      10.0      625.0     753.0     90.0      
C75           c         86.0      67.0      20.0      487.0     616.0     90.0      
C76           c         90.0      68.0      50.0      497.0     627.0     90.0      
C77           c         86.0      68.0      10.0      669.0     785.0     90.0      
C78           c         84.0      70.0      20.0      550.0     670.0     90.0      
C79           c         89.0      68.0      30.0      553.0     687.0     90.0      
C80           c         90.0      72.0      10.0      240.0     354.0     90.0      
C81           c         91.0      72.0      10.0      831.0     962.0     90.0      
C82           c         91.0      65.0      10.0      277.0     403.0     90.0      
C83           c         64.0      56.0      30.0      967.0     1110.0    90.0      
C84           c         62.0      56.0      10.0      110.0     259.0     90.0      
C85           c         66.0      60.0      40.0      17.0      166.0     90.0      
C86           c         64.0      60.0      10.0      62.0      174.0     90.0      
C87           c         65.0      59.0      40.0      637.0     772.0     90.0      
C88           c         69.0      53.0      10.0      17.0      158.0     90.0      
C89           c         62.0      51.0      30.0      730.0     855.0     90.0      
C90           c         64.0      51.0      10.0      402.0     526.0     90.0      
C91           c         61.0      59.0      10.0      552.0     702.0     90.0      
C92           c         68.0      87.0      30.0      504.0     642.0     90.0      
C93           c         65.0      86.0      20.0      166.0     304.0     90.0      
C94           c         73.0      88.0      20.0      402.0     527.0     90.0      
C95           c         68.0      89.0      10.0      311.0     431.0     90.0      
C96           c         71.0      94.0      10.0      293.0     402.0     90.0      
C97           c         71.0      93.0      40.0      567.0     694.0     90.0      
C98           c         73.0      91.0      10.0      253.0     383.0     90.0      
C99           c         73.0      85.0      20.0      220.0     321.0     90.0      

Q Vehicle fuel tank capacity /67.8/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /4.0/
v average Velocity /1.0/
