StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
C40           c         52.0      73.0      10.0      628.0     933.0     90.0      
C41           c         47.0      65.0      10.0      281.0     623.0     90.0      
C42           c         55.0      71.0      20.0      29.0      338.0     90.0      
C43           c         50.0      71.0      20.0      20.0      258.0     90.0      
C44           c         56.0      66.0      30.0      845.0     1101.0    90.0      
C45           c         52.0      63.0      10.0      182.0     469.0     90.0      
C46           c         55.0      66.0      40.0      18.0      352.0     90.0      
C47           c         54.0      70.0      20.0      626.0     868.0     90.0      
C48           c         49.0      65.0      40.0      673.0     926.0     90.0      
C49           c         17.0      76.0      10.0      545.0     803.0     90.0      
C50           c         11.0      77.0      10.0      657.0     884.0     90.0      
C51           c         9.0       81.0      10.0      352.0     624.0     90.0      
C52           c         8.0       82.0      20.0      594.0     879.0     90.0      
C53           c         17.0      84.0      10.0      362.0     610.0     90.0      
C54           c         16.0      81.0      10.0      343.0     618.0     90.0      
C55           c         11.0      79.0      20.0      500.0     741.0     90.0      
C56           c         14.0      80.0      30.0      262.0     486.0     90.0      
C57           c         9.0       81.0      10.0      504.0     763.0     90.0      
C58           c         8.0       77.0      10.0      400.0     712.0     90.0      
C59           c         14.0      79.0      30.0      729.0     994.0     90.0      
C60           c         57.0      37.0      40.0      74.0      306.0     90.0      
C61           c         58.0      33.0      20.0      527.0     844.0     90.0      
C62           c         54.0      31.0      10.0      540.0     837.0     90.0      
C63           c         54.0      34.0      30.0      609.0     875.0     90.0      
C64           c         58.0      32.0      10.0      600.0     872.0     90.0      
C65           c         50.0      39.0      20.0      15.0      252.0     90.0      
C66           c         49.0      38.0      10.0      741.0     979.0     90.0      
C67           c         53.0      38.0      10.0      15.0      268.0     90.0      
C68           c         58.0      38.0      40.0      12.0      264.0     90.0      
C69           c         52.0      35.0      20.0      10.0      290.0     90.0      
C70           c         53.0      38.0      10.0      222.0     462.0     90.0      
C71           c         53.0      36.0      10.0      459.0     699.0     90.0      
C72           c         91.0      73.0      30.0      456.0     748.0     90.0      
C73           c         91.0      73.0      20.0      582.0     852.0     90.0      
C74           c         91.0      73.0      10.0      582.0     815.0     90.0      
C75           c         86.0      67.0      20.0      736.0     976.0     90.0      
C76           c         90.0      68.0      50.0      414.0     708.0     90.0      
C77           c         86.0      68.0      10.0      742.0     973.0     90.0      
C78           c         84.0      70.0      20.0      624.0     880.0     90.0      
C79           c         89.0      68.0      30.0      186.0     430.0     90.0      
C80           c         90.0      72.0      10.0      338.0     567.0     90.0      
C81           c         91.0      72.0      10.0      210.0     488.0     90.0      
C82           c         91.0      65.0      10.0      232.0     517.0     90.0      
C83           c         64.0      56.0      30.0      364.0     640.0     90.0      
C84           c         62.0      56.0      10.0      521.0     799.0     90.0      
C85           c         66.0      60.0      40.0      16.0      293.0     90.0      
C86           c         64.0      60.0      10.0      93.0      348.0     90.0      
C87           c         65.0      59.0      40.0      19.0      250.0     90.0      
C88           c         69.0      53.0      10.0      529.0     808.0     90.0      
C89           c         62.0      51.0      30.0      94.0      312.0     90.0      
C90           c         64.0      51.0      10.0      864.0     1111.0    90.0      
C91           c         61.0      59.0      10.0      608.0     859.0     90.0      
C92           c         68.0      87.0      30.0      229.0     478.0     90.0      
C93           c         65.0      86.0      20.0      726.0     1019.0    90.0      
C94           c         73.0      88.0      20.0      165.0     454.0     90.0      
C95           c         68.0      89.0      10.0      702.0     1013.0    90.0      
C96           c         71.0      94.0      10.0      152.0     393.0     90.0      
C97           c         71.0      93.0      40.0      641.0     942.0     90.0      
C98           c         73.0      91.0      10.0      547.0     849.0     90.0      
C99           c         73.0      85.0      20.0      744.0     1036.0    90.0      

Q Vehicle fuel tank capacity /67.8/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /4.0/
v average Velocity /1.0/
