StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
C40           c         52.0      73.0      10.0      209.0     373.0     90.0      
C41           c         47.0      65.0      10.0      590.0     827.0     90.0      
C42           c         55.0      71.0      20.0      314.0     531.0     90.0      
C43           c         50.0      71.0      20.0      28.0      254.0     90.0      
C44           c         56.0      66.0      30.0      764.0     1018.0    90.0      
C45           c         52.0      63.0      10.0      18.0      111.0     90.0      
C46           c         55.0      66.0      40.0      14.0      282.0     90.0      
C47           c         54.0      70.0      20.0      271.0     575.0     90.0      
C48           c         49.0      65.0      40.0      349.0     729.0     90.0      
C49           c         17.0      76.0      10.0      459.0     636.0     90.0      
C50           c         11.0      77.0      10.0      447.0     525.0     90.0      
C51           c         9.0       81.0      10.0      549.0     691.0     90.0      
C52           c         8.0       82.0      20.0      433.0     668.0     90.0      
C53           c         17.0      84.0      10.0      489.0     697.0     90.0      
C54           c         16.0      81.0      10.0      309.0     496.0     90.0      
C55           c         11.0      79.0      20.0      167.0     307.0     90.0      
C56           c         14.0      80.0      30.0      702.0     1050.0    90.0      
C57           c         9.0       81.0      10.0      183.0     332.0     90.0      
C58           c         8.0       77.0      10.0      772.0     989.0     90.0      
C59           c         14.0      79.0      30.0      782.0     1045.0    90.0      
C60           c         57.0      37.0      40.0      465.0     791.0     90.0      
C61           c         58.0      33.0      20.0      796.0     1049.0    90.0      
C62           c         54.0      31.0      10.0      27.0      180.0     90.0      
C63           c         54.0      34.0      30.0      96.0      317.0     90.0      
C64           c         58.0      32.0      10.0      903.0     1099.0    90.0      
C65           c         50.0      39.0      20.0      702.0     924.0     90.0      
C66           c         49.0      38.0      10.0      50.0      286.0     90.0      
C67           c         53.0      38.0      10.0      784.0     893.0     90.0      
C68           c         58.0      38.0      40.0      46.0      320.0     90.0      
C69           c         52.0      35.0      20.0      12.0      164.0     90.0      
C70           c         53.0      38.0      10.0      753.0     894.0     90.0      
C71           c         53.0      36.0      10.0      39.0      186.0     90.0      
C72           c         91.0      73.0      30.0      288.0     394.0     90.0      
C73           c         91.0      73.0      20.0      245.0     444.0     90.0      
C74           c         91.0      73.0      10.0      455.0     673.0     90.0      
C75           c         86.0      67.0      20.0      543.0     715.0     90.0      
C76           c         90.0      68.0      50.0      171.0     427.0     90.0      
C77           c         86.0      68.0      10.0      382.0     529.0     90.0      
C78           c         84.0      70.0      20.0      187.0     273.0     90.0      
C79           c         89.0      68.0      30.0      674.0     884.0     90.0      
C80           c         90.0      72.0      10.0      452.0     606.0     90.0      
C81           c         91.0      72.0      10.0      245.0     450.0     90.0      
C82           c         91.0      65.0      10.0      799.0     1010.0    90.0      
C83           c         64.0      56.0      30.0      380.0     636.0     90.0      
C84           c         62.0      56.0      10.0      128.0     233.0     90.0      
C85           c         66.0      60.0      40.0      765.0     996.0     90.0      
C86           c         64.0      60.0      10.0      837.0     1071.0    90.0      
C87           c         65.0      59.0      40.0      890.0     1051.0    90.0      
C88           c         69.0      53.0      10.0      515.0     738.0     90.0      
C89           c         62.0      51.0      30.0      141.0     319.0     90.0      
C90           c         64.0      51.0      10.0      446.0     713.0     90.0      
C91           c         61.0      59.0      10.0      524.0     656.0     90.0      
C92           c         68.0      87.0      30.0      297.0     531.0     90.0      
C93           c         65.0      86.0      20.0      736.0     890.0     90.0      
C94           c         73.0      88.0      20.0      799.0     977.0     90.0      
C95           c         68.0      89.0      10.0      155.0     283.0     90.0      
C96           c         71.0      94.0      10.0      747.0     870.0     90.0      
C97           c         71.0      93.0      40.0      350.0     602.0     90.0      
C98           c         73.0      91.0      10.0      548.0     775.0     90.0      
C99           c         73.0      85.0      20.0      525.0     739.0     90.0      

Q Vehicle fuel tank capacity /67.8/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /4.0/
v average Velocity /1.0/
