StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
C40           c         52.0      73.0      10.0      625.0     802.0     90.0      
C41           c         47.0      65.0      10.0      54.0      355.0     90.0      
C42           c         55.0      71.0      20.0      934.0     1012.0    90.0      
C43           c         50.0      71.0      20.0      11.0      237.0     90.0      
C44           c         56.0      66.0      30.0      19.0      258.0     90.0      
C45           c         52.0      63.0      10.0      511.0     726.0     90.0      
C46           c         55.0      66.0      40.0      22.0      367.0     90.0      
C47           c         54.0      70.0      20.0      620.0     862.0     90.0      
C48           c         49.0      65.0      40.0      401.0     673.0     90.0      
C49           c         17.0      76.0      10.0      581.0     710.0     90.0      
C50           c         11.0      77.0      10.0      500.0     775.0     90.0      
C51           c         9.0       81.0      10.0      710.0     970.0     90.0      
C52           c         8.0       82.0      20.0      680.0     944.0     90.0      
C53           c         17.0      84.0      10.0      234.0     372.0     90.0      
C54           c         16.0      81.0      10.0      513.0     725.0     90.0      
C55           c         11.0      79.0      20.0      472.0     572.0     90.0      
C56           c         14.0      80.0      30.0      689.0     874.0     90.0      
C57           c         9.0       81.0      10.0      477.0     678.0     90.0      
C58           c         8.0       77.0      10.0      798.0     1054.0    90.0      
C59           c         14.0      79.0      30.0      545.0     770.0     90.0      
C60           c         57.0      37.0      40.0      209.0     405.0     90.0      
C61           c         58.0      33.0      20.0      724.0     909.0     90.0      
C62           c         54.0      31.0      10.0      11.0      307.0     90.0      
C63           c         54.0      34.0      30.0      945.0     993.0     90.0      
C64           c         58.0      32.0      10.0      191.0     468.0     90.0      
C65           c         50.0      39.0      20.0      10.0      351.0     90.0      
C66           c         49.0      38.0      10.0      378.0     634.0     90.0      
C67           c         53.0      38.0      10.0      349.0     600.0     90.0      
C68           c         58.0      38.0      40.0      625.0     895.0     90.0      
C69           c         52.0      35.0      20.0      816.0     1033.0    90.0      
C70           c         53.0      38.0      10.0      201.0     382.0     90.0      
C71           c         53.0      36.0      10.0      939.0     1130.0    90.0      
C72           c         91.0      73.0      30.0      446.0     659.0     90.0      
C73           c         91.0      73.0      20.0      769.0     965.0     90.0      
C74           c         91.0      73.0      10.0      582.0     821.0     90.0      
C75           c         86.0      67.0      20.0      807.0     962.0     90.0      
C76           c         90.0      68.0      50.0      505.0     643.0     90.0      
C77           c         86.0      68.0      10.0      662.0     993.0     90.0      
C78           c         84.0      70.0      20.0      639.0     884.0     90.0      
C79           c         89.0      68.0      30.0      651.0     987.0     90.0      
C80           c         90.0      72.0      10.0      209.0     493.0     90.0      
C81           c         91.0      72.0      10.0      270.0     446.0     90.0      
C82           c         91.0      65.0      10.0      277.0     421.0     90.0      
C83           c         64.0      56.0      30.0      250.0     515.0     90.0      
C84           c         62.0      56.0      10.0      448.0     669.0     90.0      
C85           c         66.0      60.0      40.0      218.0     331.0     90.0      
C86           c         64.0      60.0      10.0      16.0      119.0     90.0      
C87           c         65.0      59.0      40.0      867.0     998.0     90.0      
C88           c         69.0      53.0      10.0      492.0     665.0     90.0      
C89           c         62.0      51.0      30.0      747.0     872.0     90.0      
C90           c         64.0      51.0      10.0      11.0      98.0      90.0      
C91           c         61.0      59.0      10.0      408.0     575.0     90.0      
C92           c         68.0      87.0      30.0      307.0     635.0     90.0      
C93           c         65.0      86.0      20.0      555.0     681.0     90.0      
C94           c         73.0      88.0      20.0      661.0     828.0     90.0      
C95           c         68.0      89.0      10.0      777.0     940.0     90.0      
C96           c         71.0      94.0      10.0      648.0     841.0     90.0      
C97           c         71.0      93.0      40.0      519.0     696.0     90.0      
C98           c         73.0      91.0      10.0      491.0     693.0     90.0      
C99           c         73.0      85.0      20.0      651.0     827.0     90.0      

Q Vehicle fuel tank capacity /67.8/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /4.0/
v average Velocity /1.0/
