StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
C40           c         52.0      73.0      10.0      33.0      213.0     90.0      
C41           c         47.0      65.0      10.0      44.0      224.0     90.0      
C42           c         55.0      71.0      20.0      30.0      210.0     90.0      
C43           c         50.0      71.0      20.0      36.0      216.0     90.0      
C44           c         56.0      66.0      30.0      912.0     1092.0    90.0      
C45           c         52.0      63.0      10.0      18.0      198.0     90.0      
C46           c         55.0      66.0      40.0      455.0     635.0     90.0      
C47           c         54.0      70.0      20.0      555.0     735.0     90.0      
C48           c         49.0      65.0      40.0      924.0     1104.0    90.0      
C49           c         17.0      76.0      10.0      342.0     522.0     90.0      
C50           c         11.0      77.0      10.0      643.0     823.0     90.0      
C51           c         9.0       81.0      10.0      671.0     851.0     90.0      
C52           c         8.0       82.0      20.0      674.0     854.0     90.0      
C53           c         17.0      84.0      10.0      156.0     336.0     90.0      
C54           c         16.0      81.0      10.0      515.0     695.0     90.0      
C55           c         11.0      79.0      20.0      275.0     455.0     90.0      
C56           c         14.0      80.0      30.0      318.0     498.0     90.0      
C57           c         9.0       81.0      10.0      800.0     980.0     90.0      
C58           c         8.0       77.0      10.0      633.0     813.0     90.0      
C59           c         14.0      79.0      30.0      358.0     538.0     90.0      
C60           c         57.0      37.0      40.0      137.0     317.0     90.0      
C61           c         58.0      33.0      20.0      501.0     681.0     90.0      
C62           c         54.0      31.0      10.0      363.0     543.0     90.0      
C63           c         54.0      34.0      30.0      35.0      215.0     90.0      
C64           c         58.0      32.0      10.0      424.0     604.0     90.0      
C65           c         50.0      39.0      20.0      732.0     912.0     90.0      
C66           c         49.0      38.0      10.0      908.0     1088.0    90.0      
C67           c         53.0      38.0      10.0      96.0      276.0     90.0      
C68           c         58.0      38.0      40.0      43.0      223.0     90.0      
C69           c         52.0      35.0      20.0      29.0      209.0     90.0      
C70           c         53.0      38.0      10.0      38.0      218.0     90.0      
C71           c         53.0      36.0      10.0      740.0     920.0     90.0      
C72           c         91.0      73.0      30.0      192.0     372.0     90.0      
C73           c         91.0      73.0      20.0      217.0     397.0     90.0      
C74           c         91.0      73.0      10.0      532.0     712.0     90.0      
C75           c         86.0      67.0      20.0      295.0     475.0     90.0      
C76           c         90.0      68.0      50.0      216.0     396.0     90.0      
C77           c         86.0      68.0      10.0      329.0     509.0     90.0      
C78           c         84.0      70.0      20.0      742.0     922.0     90.0      
C79           c         89.0      68.0      30.0      724.0     904.0     90.0      
C80           c         90.0      72.0      10.0      721.0     901.0     90.0      
C81           c         91.0      72.0      10.0      247.0     427.0     90.0      
C82           c         91.0      65.0      10.0      465.0     645.0     90.0      
C83           c         64.0      56.0      30.0      655.0     835.0     90.0      
C84           c         62.0      56.0      10.0      34.0      214.0     90.0      
C85           c         66.0      60.0      40.0      24.0      204.0     90.0      
C86           c         64.0      60.0      10.0      922.0     1102.0    90.0      
C87           c         65.0      59.0      40.0      644.0     824.0     90.0      
C88           c         69.0      53.0      10.0      743.0     923.0     90.0      
C89           c         62.0      51.0      30.0      945.0     1125.0    90.0      
C90           c         64.0      51.0      10.0      28.0      208.0     90.0      
C91           c         61.0      59.0      10.0      939.0     1119.0    90.0      
C92           c         68.0      87.0      30.0      220.0     400.0     90.0      
C93           c         65.0      86.0      20.0      606.0     786.0     90.0      
C94           c         73.0      88.0      20.0      611.0     791.0     90.0      
C95           c         68.0      89.0      10.0      284.0     464.0     90.0      
C96           c         71.0      94.0      10.0      377.0     557.0     90.0      
C97           c         71.0      93.0      40.0      202.0     382.0     90.0      
C98           c         73.0      91.0      10.0      604.0     784.0     90.0      
C99           c         73.0      85.0      20.0      363.0     543.0     90.0      

Q Vehicle fuel tank capacity /67.8/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /4.0/
v average Velocity /1.0/
