StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
C40           c         52.0      73.0      10.0      649.0     865.0     90.0      
C41           c         47.0      65.0      10.0      311.0     543.0     90.0      
C42           c         55.0      71.0      20.0      881.0     1118.0    90.0      
C43           c         50.0      71.0      20.0      25.0      291.0     90.0      
C44           c         56.0      66.0      30.0      701.0     955.0     90.0      
C45           c         52.0      63.0      10.0      17.0      249.0     90.0      
C46           c         55.0      66.0      40.0      17.0      256.0     90.0      
C47           c         54.0      70.0      20.0      592.0     873.0     90.0      
C48           c         49.0      65.0      40.0      232.0     486.0     90.0      
C49           c         17.0      76.0      10.0      236.0     505.0     90.0      
C50           c         11.0      77.0      10.0      217.0     463.0     90.0      
C51           c         9.0       81.0      10.0      571.0     836.0     90.0      
C52           c         8.0       82.0      20.0      599.0     856.0     90.0      
C53           c         17.0      84.0      10.0      643.0     888.0     90.0      
C54           c         16.0      81.0      10.0      710.0     989.0     90.0      
C55           c         11.0      79.0      20.0      471.0     716.0     90.0      
C56           c         14.0      80.0      30.0      563.0     793.0     90.0      
C57           c         9.0       81.0      10.0      194.0     426.0     90.0      
C58           c         8.0       77.0      10.0      236.0     514.0     90.0      
C59           c         14.0      79.0      30.0      698.0     958.0     90.0      
C60           c         57.0      37.0      40.0      153.0     423.0     90.0      
C61           c         58.0      33.0      20.0      306.0     604.0     90.0      
C62           c         54.0      31.0      10.0      482.0     767.0     90.0      
C63           c         54.0      34.0      30.0      751.0     1061.0    90.0      
C64           c         58.0      32.0      10.0      227.0     558.0     90.0      
C65           c         50.0      39.0      20.0      12.0      357.0     90.0      
C66           c         49.0      38.0      10.0      26.0      266.0     90.0      
C67           c         53.0      38.0      10.0      17.0      243.0     90.0      
C68           c         58.0      38.0      40.0      62.0      282.0     90.0      
C69           c         52.0      35.0      20.0      27.0      344.0     90.0      
C70           c         53.0      38.0      10.0      222.0     405.0     90.0      
C71           c         53.0      36.0      10.0      727.0     997.0     90.0      
C72           c         91.0      73.0      30.0      297.0     560.0     90.0      
C73           c         91.0      73.0      20.0      578.0     843.0     90.0      
C74           c         91.0      73.0      10.0      458.0     746.0     90.0      
C75           c         86.0      67.0      20.0      592.0     874.0     90.0      
C76           c         90.0      68.0      50.0      407.0     642.0     90.0      
C77           c         86.0      68.0      10.0      460.0     721.0     90.0      
C78           c         84.0      70.0      20.0      722.0     978.0     90.0      
C79           c         89.0      68.0      30.0      740.0     981.0     90.0      
C80           c         90.0      72.0      10.0      352.0     582.0     90.0      
C81           c         91.0      72.0      10.0      162.0     427.0     90.0      
C82           c         91.0      65.0      10.0      214.0     450.0     90.0      
C83           c         64.0      56.0      30.0      545.0     805.0     90.0      
C84           c         62.0      56.0      10.0      524.0     824.0     90.0      
C85           c         66.0      60.0      40.0      853.0     1122.0    90.0      
C86           c         64.0      60.0      10.0      690.0     935.0     90.0      
C87           c         65.0      59.0      40.0      692.0     905.0     90.0      
C88           c         69.0      53.0      10.0      96.0      401.0     90.0      
C89           c         62.0      51.0      30.0      105.0     350.0     90.0      
C90           c         64.0      51.0      10.0      580.0     832.0     90.0      
C91           c         61.0      59.0      10.0      703.0     952.0     90.0      
C92           c         68.0      87.0      30.0      162.0     424.0     90.0      
C93           c         65.0      86.0      20.0      189.0     518.0     90.0      
C94           c         73.0      88.0      20.0      369.0     694.0     90.0      
C95           c         68.0      89.0      10.0      571.0     891.0     90.0      
C96           c         71.0      94.0      10.0      752.0     965.0     90.0      
C97           c         71.0      93.0      40.0      582.0     827.0     90.0      
C98           c         73.0      91.0      10.0      320.0     600.0     90.0      
C99           c         73.0      85.0      20.0      345.0     573.0     90.0      

Q Vehicle fuel tank capacity /67.8/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /4.0/
v average Velocity /1.0/
