StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
C40           c         52.0      73.0      10.0      627.0     879.0     90.0      
C41           c         47.0      65.0      10.0      21.0      269.0     90.0      
C42           c         55.0      71.0      20.0      24.0      246.0     90.0      
C43           c         50.0      71.0      20.0      643.0     946.0     90.0      
C44           c         56.0      66.0      30.0      826.0     1037.0    90.0      
C45           c         52.0      63.0      10.0      772.0     1025.0    90.0      
C46           c         55.0      66.0      40.0      252.0     520.0     90.0      
C47           c         54.0      70.0      20.0      806.0     1086.0    90.0      
C48           c         49.0      65.0      40.0      706.0     971.0     90.0      
C49           c         17.0      76.0      10.0      467.0     693.0     90.0      
C50           c         11.0      77.0      10.0      194.0     450.0     90.0      
C51           c         9.0       81.0      10.0      641.0     935.0     90.0      
C52           c         8.0       82.0      20.0      470.0     708.0     90.0      
C53           c         17.0      84.0      10.0      255.0     528.0     90.0      
C54           c         16.0      81.0      10.0      499.0     778.0     90.0      
C55           c         11.0      79.0      20.0      543.0     767.0     90.0      
C56           c         14.0      80.0      30.0      308.0     616.0     90.0      
C57           c         9.0       81.0      10.0      272.0     513.0     90.0      
C58           c         8.0       77.0      10.0      301.0     539.0     90.0      
C59           c         14.0      79.0      30.0      514.0     751.0     90.0      
C60           c         57.0      37.0      40.0      29.0      312.0     90.0      
C61           c         58.0      33.0      20.0      22.0      280.0     90.0      
C62           c         54.0      31.0      10.0      304.0     621.0     90.0      
C63           c         54.0      34.0      30.0      19.0      251.0     90.0      
C64           c         58.0      32.0      10.0      285.0     530.0     90.0      
C65           c         50.0      39.0      20.0      224.0     515.0     90.0      
C66           c         49.0      38.0      10.0      24.0      354.0     90.0      
C67           c         53.0      38.0      10.0      621.0     928.0     90.0      
C68           c         58.0      38.0      40.0      21.0      339.0     90.0      
C69           c         52.0      35.0      20.0      543.0     810.0     90.0      
C70           c         53.0      38.0      10.0      887.0     1110.0    90.0      
C71           c         53.0      36.0      10.0      509.0     777.0     90.0      
C72           c         91.0      73.0      30.0      716.0     1037.0    90.0      
C73           c         91.0      73.0      20.0      349.0     651.0     90.0      
C74           c         91.0      73.0      10.0      488.0     733.0     90.0      
C75           c         86.0      67.0      20.0      598.0     925.0     90.0      
C76           c         90.0      68.0      50.0      530.0     816.0     90.0      
C77           c         86.0      68.0      10.0      596.0     889.0     90.0      
C78           c         84.0      70.0      20.0      619.0     884.0     90.0      
C79           c         89.0      68.0      30.0      734.0     1033.0    90.0      
C80           c         90.0      72.0      10.0      554.0     809.0     90.0      
C81           c         91.0      72.0      10.0      631.0     915.0     90.0      
C82           c         91.0      65.0      10.0      468.0     736.0     90.0      
C83           c         64.0      56.0      30.0      10.0      300.0     90.0      
C84           c         62.0      56.0      10.0      497.0     722.0     90.0      
C85           c         66.0      60.0      40.0      566.0     896.0     90.0      
C86           c         64.0      60.0      10.0      782.0     1090.0    90.0      
C87           c         65.0      59.0      40.0      677.0     932.0     90.0      
C88           c         69.0      53.0      10.0      662.0     891.0     90.0      
C89           c         62.0      51.0      30.0      13.0      274.0     90.0      
C90           c         64.0      51.0      10.0      370.0     603.0     90.0      
C91           c         61.0      59.0      10.0      525.0     844.0     90.0      
C92           c         68.0      87.0      30.0      405.0     638.0     90.0      
C93           c         65.0      86.0      20.0      542.0     821.0     90.0      
C94           c         73.0      88.0      20.0      247.0     576.0     90.0      
C95           c         68.0      89.0      10.0      245.0     533.0     90.0      
C96           c         71.0      94.0      10.0      555.0     824.0     90.0      
C97           c         71.0      93.0      40.0      220.0     481.0     90.0      
C98           c         73.0      91.0      10.0      467.0     760.0     90.0      
C99           c         73.0      85.0      20.0      293.0     583.0     90.0      

Q Vehicle fuel tank capacity /67.8/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /4.0/
v average Velocity /1.0/
