StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
C40           c         52.0      73.0      10.0      462.0     705.0     90.0      
C41           c         47.0      65.0      10.0      98.0      297.0     90.0      
C42           c         55.0      71.0      20.0      533.0     896.0     90.0      
C43           c         50.0      71.0      20.0      25.0      144.0     90.0      
C44           c         56.0      66.0      30.0      10.0      120.0     90.0      
C45           c         52.0      63.0      10.0      223.0     406.0     90.0      
C46           c         55.0      66.0      40.0      833.0     1076.0    90.0      
C47           c         54.0      70.0      20.0      943.0     1023.0    90.0      
C48           c         49.0      65.0      40.0      870.0     1077.0    90.0      
C49           c         17.0      76.0      10.0      401.0     488.0     90.0      
C50           c         11.0      77.0      10.0      278.0     500.0     90.0      
C51           c         9.0       81.0      10.0      802.0     1110.0    90.0      
C52           c         8.0       82.0      20.0      515.0     628.0     90.0      
C53           c         17.0      84.0      10.0      654.0     780.0     90.0      
C54           c         16.0      81.0      10.0      707.0     977.0     90.0      
C55           c         11.0      79.0      20.0      352.0     594.0     90.0      
C56           c         14.0      80.0      30.0      637.0     879.0     90.0      
C57           c         9.0       81.0      10.0      496.0     669.0     90.0      
C58           c         8.0       77.0      10.0      412.0     683.0     90.0      
C59           c         14.0      79.0      30.0      632.0     787.0     90.0      
C60           c         57.0      37.0      40.0      722.0     976.0     90.0      
C61           c         58.0      33.0      20.0      737.0     1049.0    90.0      
C62           c         54.0      31.0      10.0      24.0      252.0     90.0      
C63           c         54.0      34.0      30.0      175.0     381.0     90.0      
C64           c         58.0      32.0      10.0      425.0     690.0     90.0      
C65           c         50.0      39.0      20.0      24.0      325.0     90.0      
C66           c         49.0      38.0      10.0      232.0     499.0     90.0      
C67           c         53.0      38.0      10.0      97.0      322.0     90.0      
C68           c         58.0      38.0      40.0      480.0     587.0     90.0      
C69           c         52.0      35.0      20.0      291.0     417.0     90.0      
C70           c         53.0      38.0      10.0      570.0     860.0     90.0      
C71           c         53.0      36.0      10.0      740.0     1037.0    90.0      
C72           c         91.0      73.0      30.0      368.0     567.0     90.0      
C73           c         91.0      73.0      20.0      602.0     785.0     90.0      
C74           c         91.0      73.0      10.0      765.0     903.0     90.0      
C75           c         86.0      67.0      20.0      169.0     377.0     90.0      
C76           c         90.0      68.0      50.0      348.0     565.0     90.0      
C77           c         86.0      68.0      10.0      193.0     393.0     90.0      
C78           c         84.0      70.0      20.0      169.0     379.0     90.0      
C79           c         89.0      68.0      30.0      649.0     816.0     90.0      
C80           c         90.0      72.0      10.0      476.0     667.0     90.0      
C81           c         91.0      72.0      10.0      732.0     1064.0    90.0      
C82           c         91.0      65.0      10.0      161.0     374.0     90.0      
C83           c         64.0      56.0      30.0      29.0      199.0     90.0      
C84           c         62.0      56.0      10.0      166.0     410.0     90.0      
C85           c         66.0      60.0      40.0      11.0      115.0     90.0      
C86           c         64.0      60.0      10.0      146.0     395.0     90.0      
C87           c         65.0      59.0      40.0      17.0      189.0     90.0      
C88           c         69.0      53.0      10.0      183.0     566.0     90.0      
C89           c         62.0      51.0      30.0      518.0     722.0     90.0      
C90           c         64.0      51.0      10.0      16.0      363.0     90.0      
C91           c         61.0      59.0      10.0      947.0     1034.0    90.0      
C92           c         68.0      87.0      30.0      800.0     1052.0    90.0      
C93           c         65.0      86.0      20.0      673.0     983.0     90.0      
C94           c         73.0      88.0      20.0      670.0     932.0     90.0      
C95           c         68.0      89.0      10.0      362.0     551.0     90.0      
C96           c         71.0      94.0      10.0      536.0     741.0     90.0      
C97           c         71.0      93.0      40.0      523.0     815.0     90.0      
C98           c         73.0      91.0      10.0      471.0     620.0     90.0      
C99           c         73.0      85.0      20.0      500.0     595.0     90.0      

Q Vehicle fuel tank capacity /67.8/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /4.0/
v average Velocity /1.0/
