StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
C40           c         52.0      73.0      10.0      61.0      241.0     90.0      
C41           c         47.0      65.0      10.0      654.0     834.0     90.0      
C42           c         55.0      71.0      20.0      33.0      213.0     90.0      
C43           c         50.0      71.0      20.0      29.0      209.0     90.0      
C44           c         56.0      66.0      30.0      30.0      210.0     90.0      
C45           c         52.0      63.0      10.0      124.0     304.0     90.0      
C46           c         55.0      66.0      40.0      668.0     848.0     90.0      
C47           c         54.0      70.0      20.0      913.0     1093.0    90.0      
C48           c         49.0      65.0      40.0      37.0      217.0     90.0      
C49           c         17.0      76.0      10.0      354.0     534.0     90.0      
C50           c         11.0      77.0      10.0      721.0     901.0     90.0      
C51           c         9.0       81.0      10.0      734.0     914.0     90.0      
C52           c         8.0       82.0      20.0      456.0     636.0     90.0      
C53           c         17.0      84.0      10.0      406.0     586.0     90.0      
C54           c         16.0      81.0      10.0      370.0     550.0     90.0      
C55           c         11.0      79.0      20.0      779.0     959.0     90.0      
C56           c         14.0      80.0      30.0      377.0     557.0     90.0      
C57           c         9.0       81.0      10.0      288.0     468.0     90.0      
C58           c         8.0       77.0      10.0      551.0     731.0     90.0      
C59           c         14.0      79.0      30.0      472.0     652.0     90.0      
C60           c         57.0      37.0      40.0      926.0     1106.0    90.0      
C61           c         58.0      33.0      20.0      948.0     1128.0    90.0      
C62           c         54.0      31.0      10.0      390.0     570.0     90.0      
C63           c         54.0      34.0      30.0      241.0     421.0     90.0      
C64           c         58.0      32.0      10.0      123.0     303.0     90.0      
C65           c         50.0      39.0      20.0      930.0     1110.0    90.0      
C66           c         49.0      38.0      10.0      905.0     1085.0    90.0      
C67           c         53.0      38.0      10.0      30.0      210.0     90.0      
C68           c         58.0      38.0      40.0      20.0      200.0     90.0      
C69           c         52.0      35.0      20.0      863.0     1043.0    90.0      
C70           c         53.0      38.0      10.0      202.0     382.0     90.0      
C71           c         53.0      36.0      10.0      484.0     664.0     90.0      
C72           c         91.0      73.0      30.0      714.0     894.0     90.0      
C73           c         91.0      73.0      20.0      696.0     876.0     90.0      
C74           c         91.0      73.0      10.0      660.0     840.0     90.0      
C75           c         86.0      67.0      20.0      467.0     647.0     90.0      
C76           c         90.0      68.0      50.0      319.0     499.0     90.0      
C77           c         86.0      68.0      10.0      269.0     449.0     90.0      
C78           c         84.0      70.0      20.0      540.0     720.0     90.0      
C79           c         89.0      68.0      30.0      737.0     917.0     90.0      
C80           c         90.0      72.0      10.0      431.0     611.0     90.0      
C81           c         91.0      72.0      10.0      181.0     361.0     90.0      
C82           c         91.0      65.0      10.0      285.0     465.0     90.0      
C83           c         64.0      56.0      30.0      408.0     588.0     90.0      
C84           c         62.0      56.0      10.0      902.0     1082.0    90.0      
C85           c         66.0      60.0      40.0      496.0     676.0     90.0      
C86           c         64.0      60.0      10.0      32.0      212.0     90.0      
C87           c         65.0      59.0      40.0      696.0     876.0     90.0      
C88           c         69.0      53.0      10.0      260.0     440.0     90.0      
C89           c         62.0      51.0      30.0      686.0     866.0     90.0      
C90           c         64.0      51.0      10.0      21.0      201.0     90.0      
C91           c         61.0      59.0      10.0      464.0     644.0     90.0      
C92           c         68.0      87.0      30.0      376.0     556.0     90.0      
C93           c         65.0      86.0      20.0      651.0     831.0     90.0      
C94           c         73.0      88.0      20.0      615.0     795.0     90.0      
C95           c         68.0      89.0      10.0      355.0     535.0     90.0      
C96           c         71.0      94.0      10.0      287.0     467.0     90.0      
C97           c         71.0      93.0      40.0      769.0     949.0     90.0      
C98           c         73.0      91.0      10.0      224.0     404.0     90.0      
C99           c         73.0      85.0      20.0      685.0     865.0     90.0      

Q Vehicle fuel tank capacity /67.8/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /4.0/
v average Velocity /1.0/
