StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
C40           c         52.0      73.0      10.0      273.0     398.0     90.0      
C41           c         47.0      65.0      10.0      19.0      163.0     90.0      
C42           c         55.0      71.0      20.0      295.0     430.0     90.0      
C43           c         50.0      71.0      20.0      223.0     362.0     90.0      
C44           c         56.0      66.0      30.0      18.0      164.0     90.0      
C45           c         52.0      63.0      10.0      303.0     431.0     90.0      
C46           c         55.0      66.0      40.0      24.0      157.0     90.0      
C47           c         54.0      70.0      20.0      572.0     701.0     90.0      
C48           c         49.0      65.0      40.0      19.0      170.0     90.0      
C49           c         17.0      76.0      10.0      449.0     589.0     90.0      
C50           c         11.0      77.0      10.0      645.0     783.0     90.0      
C51           c         9.0       81.0      10.0      160.0     273.0     90.0      
C52           c         8.0       82.0      20.0      699.0     842.0     90.0      
C53           c         17.0      84.0      10.0      371.0     493.0     90.0      
C54           c         16.0      81.0      10.0      176.0     329.0     90.0      
C55           c         11.0      79.0      20.0      220.0     351.0     90.0      
C56           c         14.0      80.0      30.0      769.0     891.0     90.0      
C57           c         9.0       81.0      10.0      254.0     368.0     90.0      
C58           c         8.0       77.0      10.0      760.0     914.0     90.0      
C59           c         14.0      79.0      30.0      271.0     386.0     90.0      
C60           c         57.0      37.0      40.0      291.0     429.0     90.0      
C61           c         58.0      33.0      20.0      601.0     718.0     90.0      
C62           c         54.0      31.0      10.0      433.0     576.0     90.0      
C63           c         54.0      34.0      30.0      24.0      157.0     90.0      
C64           c         58.0      32.0      10.0      539.0     673.0     90.0      
C65           c         50.0      39.0      20.0      198.0     346.0     90.0      
C66           c         49.0      38.0      10.0      896.0     1030.0    90.0      
C67           c         53.0      38.0      10.0      466.0     606.0     90.0      
C68           c         58.0      38.0      40.0      859.0     988.0     90.0      
C69           c         52.0      35.0      20.0      826.0     971.0     90.0      
C70           c         53.0      38.0      10.0      125.0     277.0     90.0      
C71           c         53.0      36.0      10.0      542.0     659.0     90.0      
C72           c         91.0      73.0      30.0      312.0     435.0     90.0      
C73           c         91.0      73.0      20.0      676.0     793.0     90.0      
C74           c         91.0      73.0      10.0      381.0     507.0     90.0      
C75           c         86.0      67.0      20.0      276.0     400.0     90.0      
C76           c         90.0      68.0      50.0      431.0     566.0     90.0      
C77           c         86.0      68.0      10.0      346.0     493.0     90.0      
C78           c         84.0      70.0      20.0      810.0     944.0     90.0      
C79           c         89.0      68.0      30.0      821.0     949.0     90.0      
C80           c         90.0      72.0      10.0      608.0     757.0     90.0      
C81           c         91.0      72.0      10.0      623.0     727.0     90.0      
C82           c         91.0      65.0      10.0      619.0     736.0     90.0      
C83           c         64.0      56.0      30.0      474.0     603.0     90.0      
C84           c         62.0      56.0      10.0      935.0     1092.0    90.0      
C85           c         66.0      60.0      40.0      570.0     702.0     90.0      
C86           c         64.0      60.0      10.0      866.0     1019.0    90.0      
C87           c         65.0      59.0      40.0      960.0     1079.0    90.0      
C88           c         69.0      53.0      10.0      86.0      207.0     90.0      
C89           c         62.0      51.0      30.0      870.0     996.0     90.0      
C90           c         64.0      51.0      10.0      947.0     1073.0    90.0      
C91           c         61.0      59.0      10.0      24.0      144.0     90.0      
C92           c         68.0      87.0      30.0      559.0     660.0     90.0      
C93           c         65.0      86.0      20.0      842.0     981.0     90.0      
C94           c         73.0      88.0      20.0      538.0     673.0     90.0      
C95           c         68.0      89.0      10.0      630.0     754.0     90.0      
C96           c         71.0      94.0      10.0      626.0     758.0     90.0      
C97           c         71.0      93.0      40.0      707.0     845.0     90.0      
C98           c         73.0      91.0      10.0      658.0     804.0     90.0      
C99           c         73.0      85.0      20.0      699.0     823.0     90.0      

Q Vehicle fuel tank capacity /67.8/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /4.0/
v average Velocity /1.0/
