StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
C40           c         52.0      73.0      10.0      203.0     332.0     90.0      
C41           c         47.0      65.0      10.0      877.0     996.0     90.0      
C42           c         55.0      71.0      20.0      825.0     964.0     90.0      
C43           c         50.0      71.0      20.0      722.0     847.0     90.0      
C44           c         56.0      66.0      30.0      460.0     606.0     90.0      
C45           c         52.0      63.0      10.0      850.0     988.0     90.0      
C46           c         55.0      66.0      40.0      20.0      155.0     90.0      
C47           c         54.0      70.0      20.0      956.0     1109.0    90.0      
C48           c         49.0      65.0      40.0      23.0      145.0     90.0      
C49           c         17.0      76.0      10.0      588.0     721.0     90.0      
C50           c         11.0      77.0      10.0      430.0     559.0     90.0      
C51           c         9.0       81.0      10.0      811.0     934.0     90.0      
C52           c         8.0       82.0      20.0      585.0     712.0     90.0      
C53           c         17.0      84.0      10.0      763.0     893.0     90.0      
C54           c         16.0      81.0      10.0      173.0     301.0     90.0      
C55           c         11.0      79.0      20.0      458.0     605.0     90.0      
C56           c         14.0      80.0      30.0      516.0     632.0     90.0      
C57           c         9.0       81.0      10.0      507.0     617.0     90.0      
C58           c         8.0       77.0      10.0      439.0     549.0     90.0      
C59           c         14.0      79.0      30.0      778.0     906.0     90.0      
C60           c         57.0      37.0      40.0      746.0     871.0     90.0      
C61           c         58.0      33.0      20.0      22.0      138.0     90.0      
C62           c         54.0      31.0      10.0      197.0     317.0     90.0      
C63           c         54.0      34.0      30.0      19.0      158.0     90.0      
C64           c         58.0      32.0      10.0      743.0     896.0     90.0      
C65           c         50.0      39.0      20.0      21.0      151.0     90.0      
C66           c         49.0      38.0      10.0      23.0      134.0     90.0      
C67           c         53.0      38.0      10.0      922.0     1039.0    90.0      
C68           c         58.0      38.0      40.0      21.0      153.0     90.0      
C69           c         52.0      35.0      20.0      626.0     758.0     90.0      
C70           c         53.0      38.0      10.0      985.0     1118.0    90.0      
C71           c         53.0      36.0      10.0      643.0     756.0     90.0      
C72           c         91.0      73.0      30.0      347.0     485.0     90.0      
C73           c         91.0      73.0      20.0      766.0     897.0     90.0      
C74           c         91.0      73.0      10.0      629.0     757.0     90.0      
C75           c         86.0      67.0      20.0      411.0     544.0     90.0      
C76           c         90.0      68.0      50.0      805.0     934.0     90.0      
C77           c         86.0      68.0      10.0      383.0     523.0     90.0      
C78           c         84.0      70.0      20.0      530.0     685.0     90.0      
C79           c         89.0      68.0      30.0      162.0     318.0     90.0      
C80           c         90.0      72.0      10.0      358.0     518.0     90.0      
C81           c         91.0      72.0      10.0      406.0     544.0     90.0      
C82           c         91.0      65.0      10.0      721.0     843.0     90.0      
C83           c         64.0      56.0      30.0      856.0     990.0     90.0      
C84           c         62.0      56.0      10.0      52.0      174.0     90.0      
C85           c         66.0      60.0      40.0      645.0     769.0     90.0      
C86           c         64.0      60.0      10.0      882.0     983.0     90.0      
C87           c         65.0      59.0      40.0      856.0     1001.0    90.0      
C88           c         69.0      53.0      10.0      652.0     773.0     90.0      
C89           c         62.0      51.0      30.0      551.0     697.0     90.0      
C90           c         64.0      51.0      10.0      10.0      131.0     90.0      
C91           c         61.0      59.0      10.0      510.0     666.0     90.0      
C92           c         68.0      87.0      30.0      389.0     532.0     90.0      
C93           c         65.0      86.0      20.0      508.0     648.0     90.0      
C94           c         73.0      88.0      20.0      401.0     528.0     90.0      
C95           c         68.0      89.0      10.0      608.0     746.0     90.0      
C96           c         71.0      94.0      10.0      371.0     530.0     90.0      
C97           c         71.0      93.0      40.0      207.0     338.0     90.0      
C98           c         73.0      91.0      10.0      262.0     376.0     90.0      
C99           c         73.0      85.0      20.0      631.0     766.0     90.0      

Q Vehicle fuel tank capacity /67.8/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /4.0/
v average Velocity /1.0/
