StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
C39           c         17.0      20.0      10.0      0.0       1113.0    90.0      
C40           c         52.0      73.0      10.0      73.0      129.0     90.0      
C41           c         47.0      65.0      10.0      154.0     216.0     90.0      
C42           c         55.0      71.0      20.0      253.0     309.0     90.0      
C43           c         50.0      71.0      20.0      0.0       1120.0    90.0      
C44           c         56.0      66.0      30.0      60.0      123.0     90.0      
C45           c         52.0      63.0      10.0      212.0     267.0     90.0      
C46           c         55.0      66.0      40.0      69.0      136.0     90.0      
C47           c         54.0      70.0      20.0      404.0     461.0     90.0      
C48           c         49.0      65.0      40.0      0.0       1123.0    90.0      
C49           c         17.0      76.0      10.0      0.0       1117.0    90.0      
C50           c         11.0      77.0      10.0      506.0     560.0     90.0      
C51           c         9.0       81.0      10.0      676.0     735.0     90.0      
C52           c         8.0       82.0      20.0      750.0     814.0     90.0      
C53           c         17.0      84.0      10.0      103.0     169.0     90.0      
C54           c         16.0      81.0      10.0      0.0       1112.0    90.0      
C55           c         11.0      79.0      20.0      770.0     828.0     90.0      
C56           c         14.0      80.0      30.0      809.0     868.0     90.0      
C57           c         9.0       81.0      10.0      154.0     219.0     90.0      
C58           c         8.0       77.0      10.0      612.0     670.0     90.0      
C59           c         14.0      79.0      30.0      0.0       1111.0    90.0      
C60           c         57.0      37.0      40.0      0.0       1121.0    90.0      
C61           c         58.0      33.0      20.0      1023.0    1084.0    90.0      
C62           c         54.0      31.0      10.0      1063.0    1113.0    90.0      
C63           c         54.0      34.0      30.0      483.0     545.0     90.0      
C64           c         58.0      32.0      10.0      567.0     623.0     90.0      
C65           c         50.0      39.0      20.0      446.0     505.0     90.0      
C66           c         49.0      38.0      10.0      500.0     558.0     90.0      
C67           c         53.0      38.0      10.0      0.0       1124.0    90.0      
C68           c         58.0      38.0      40.0      677.0     735.0     90.0      
C69           c         52.0      35.0      20.0      358.0     417.0     90.0      
C70           c         53.0      38.0      10.0      906.0     968.0     90.0      
C71           c         53.0      36.0      10.0      407.0     463.0     90.0      
C72           c         91.0      73.0      30.0      442.0     502.0     90.0      
C73           c         91.0      73.0      20.0      431.0     485.0     90.0      
C74           c         91.0      73.0      10.0      814.0     878.0     90.0      
C75           c         86.0      67.0      20.0      388.0     452.0     90.0      
C76           c         90.0      68.0      50.0      100.0     156.0     90.0      
C77           c         86.0      68.0      10.0      777.0     834.0     90.0      
C78           c         84.0      70.0      20.0      231.0     290.0     90.0      
C79           c         89.0      68.0      30.0      619.0     680.0     90.0      
C80           c         90.0      72.0      10.0      797.0     865.0     90.0      
C81           c         91.0      72.0      10.0      760.0     821.0     90.0      
C82           c         91.0      65.0      10.0      469.0     526.0     90.0      
C83           c         64.0      56.0      30.0      259.0     321.0     90.0      
C84           c         62.0      56.0      10.0      74.0      129.0     90.0      
C85           c         66.0      60.0      40.0      0.0       1119.0    90.0      
C86           c         64.0      60.0      10.0      0.0       1120.0    90.0      
C87           c         65.0      59.0      40.0      675.0     738.0     90.0      
C88           c         69.0      53.0      10.0      0.0       1119.0    90.0      
C89           c         62.0      51.0      30.0      54.0      109.0     90.0      
C90           c         64.0      51.0      10.0      0.0       1121.0    90.0      
C91           c         61.0      59.0      10.0      0.0       1121.0    90.0      
C92           c         68.0      87.0      30.0      240.0     298.0     90.0      
C93           c         65.0      86.0      20.0      659.0     721.0     90.0      
C94           c         73.0      88.0      20.0      702.0     762.0     90.0      
C95           c         68.0      89.0      10.0      133.0     196.0     90.0      
C96           c         71.0      94.0      10.0      802.0     867.0     90.0      
C97           c         71.0      93.0      40.0      646.0     709.0     90.0      
C98           c         73.0      91.0      10.0      173.0     236.0     90.0      
C99           c         73.0      85.0      20.0      85.0      144.0     90.0      

Q Vehicle fuel tank capacity /67.8/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /4.0/
v average Velocity /1.0/
