StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
C40           c         52.0      73.0      10.0      351.0     530.0     90.0      
C41           c         47.0      65.0      10.0      519.0     699.0     90.0      
C42           c         55.0      71.0      20.0      22.0      363.0     90.0      
C43           c         50.0      71.0      20.0      788.0     1015.0    90.0      
C44           c         56.0      66.0      30.0      907.0     1104.0    90.0      
C45           c         52.0      63.0      10.0      77.0      264.0     90.0      
C46           c         55.0      66.0      40.0      242.0     553.0     90.0      
C47           c         54.0      70.0      20.0      228.0     537.0     90.0      
C48           c         49.0      65.0      40.0      944.0     1105.0    90.0      
C49           c         17.0      76.0      10.0      559.0     840.0     90.0      
C50           c         11.0      77.0      10.0      491.0     701.0     90.0      
C51           c         9.0       81.0      10.0      740.0     942.0     90.0      
C52           c         8.0       82.0      20.0      573.0     790.0     90.0      
C53           c         17.0      84.0      10.0      704.0     937.0     90.0      
C54           c         16.0      81.0      10.0      626.0     882.0     90.0      
C55           c         11.0      79.0      20.0      165.0     317.0     90.0      
C56           c         14.0      80.0      30.0      747.0     941.0     90.0      
C57           c         9.0       81.0      10.0      624.0     857.0     90.0      
C58           c         8.0       77.0      10.0      625.0     828.0     90.0      
C59           c         14.0      79.0      30.0      172.0     336.0     90.0      
C60           c         57.0      37.0      40.0      573.0     790.0     90.0      
C61           c         58.0      33.0      20.0      744.0     953.0     90.0      
C62           c         54.0      31.0      10.0      310.0     606.0     90.0      
C63           c         54.0      34.0      30.0      926.0     1043.0    90.0      
C64           c         58.0      32.0      10.0      23.0      224.0     90.0      
C65           c         50.0      39.0      20.0      21.0      236.0     90.0      
C66           c         49.0      38.0      10.0      720.0     949.0     90.0      
C67           c         53.0      38.0      10.0      23.0      76.0      90.0      
C68           c         58.0      38.0      40.0      289.0     543.0     90.0      
C69           c         52.0      35.0      20.0      421.0     712.0     90.0      
C70           c         53.0      38.0      10.0      28.0      225.0     90.0      
C71           c         53.0      36.0      10.0      29.0      248.0     90.0      
C72           c         91.0      73.0      30.0      515.0     770.0     90.0      
C73           c         91.0      73.0      20.0      260.0     498.0     90.0      
C74           c         91.0      73.0      10.0      484.0     643.0     90.0      
C75           c         86.0      67.0      20.0      316.0     515.0     90.0      
C76           c         90.0      68.0      50.0      592.0     857.0     90.0      
C77           c         86.0      68.0      10.0      452.0     609.0     90.0      
C78           c         84.0      70.0      20.0      245.0     457.0     90.0      
C79           c         89.0      68.0      30.0      771.0     895.0     90.0      
C80           c         90.0      72.0      10.0      273.0     420.0     90.0      
C81           c         91.0      72.0      10.0      537.0     618.0     90.0      
C82           c         91.0      65.0      10.0      440.0     631.0     90.0      
C83           c         64.0      56.0      30.0      792.0     1066.0    90.0      
C84           c         62.0      56.0      10.0      20.0      330.0     90.0      
C85           c         66.0      60.0      40.0      130.0     286.0     90.0      
C86           c         64.0      60.0      10.0      50.0      295.0     90.0      
C87           c         65.0      59.0      40.0      65.0      180.0     90.0      
C88           c         69.0      53.0      10.0      327.0     567.0     90.0      
C89           c         62.0      51.0      30.0      439.0     567.0     90.0      
C90           c         64.0      51.0      10.0      405.0     568.0     90.0      
C91           c         61.0      59.0      10.0      13.0      171.0     90.0      
C92           c         68.0      87.0      30.0      567.0     766.0     90.0      
C93           c         65.0      86.0      20.0      794.0     1096.0    90.0      
C94           c         73.0      88.0      20.0      630.0     775.0     90.0      
C95           c         68.0      89.0      10.0      786.0     861.0     90.0      
C96           c         71.0      94.0      10.0      489.0     575.0     90.0      
C97           c         71.0      93.0      40.0      521.0     780.0     90.0      
C98           c         73.0      91.0      10.0      536.0     738.0     90.0      
C99           c         73.0      85.0      20.0      696.0     812.0     90.0      

Q Vehicle fuel tank capacity /67.8/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /4.0/
v average Velocity /1.0/
