StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
C58           c         34.0      10.0      15.0      130.0     250.0     10.0      
C59           c         61.0      8.0       15.0      318.0     438.0     10.0      
C60           c         44.0      2.0       14.0      249.0     369.0     10.0      
C61           c         5.0       58.0      11.0      688.0     808.0     10.0      
C62           c         33.0      9.0       9.0       770.0     890.0     10.0      
C63           c         0.0       0.0       11.0      495.0     615.0     10.0      
C64           c         53.0      9.0       27.0      177.0     297.0     10.0      
C65           c         53.0      3.0       9.0       247.0     367.0     10.0      
C66           c         37.0      15.0      2.0       32.0      152.0     10.0      
C67           c         9.0       32.0      22.0      39.0      159.0     10.0      
C68           c         41.0      21.0      12.0      772.0     892.0     10.0      
C69           c         9.0       32.0      19.0      445.0     565.0     10.0      
C70           c         20.0      3.0       8.0       124.0     244.0     10.0      
C71           c         18.0      1.0       4.0       399.0     519.0     10.0      
C72           c         57.0      18.0      5.0       29.0      149.0     10.0      
C73           c         18.0      41.0      12.0      553.0     673.0     10.0      
C74           c         6.0       4.0       5.0       300.0     420.0     10.0      
C75           c         69.0      13.0      7.0       90.0      210.0     10.0      
C76           c         63.0      16.0      29.0      34.0      154.0     10.0      
C77           c         0.0       68.0      4.0       17.0      137.0     10.0      
C78           c         1.0       9.0       9.0       564.0     684.0     10.0      
C79           c         57.0      21.0      23.0      240.0     360.0     10.0      
C80           c         0.0       23.0      14.0      481.0     601.0     10.0      
C81           c         18.0      65.0      26.0      773.0     893.0     10.0      
C82           c         18.0      44.0      5.0       25.0      145.0     10.0      
C83           c         18.0      39.0      16.0      170.0     290.0     10.0      
C84           c         12.0      35.0      5.0       687.0     807.0     10.0      
C85           c         21.0      46.0      10.0      656.0     776.0     10.0      
C86           c         27.0      4.0       14.0      345.0     465.0     10.0      
C87           c         58.0      19.0      12.0      760.0     880.0     10.0      
C88           c         17.0      54.0      4.0       561.0     681.0     10.0      
C89           c         23.0      55.0      26.0      672.0     792.0     10.0      
C90           c         63.0      24.0      16.0      38.0      158.0     10.0      
C91           c         36.0      22.0      9.0       370.0     490.0     10.0      
C92           c         47.0      59.0      14.0      38.0      158.0     10.0      
C93           c         54.0      23.0      11.0      787.0     907.0     10.0      
C94           c         67.0      29.0      3.0       45.0      165.0     10.0      
C95           c         8.0       69.0      6.0       443.0     563.0     10.0      
C96           c         3.0       10.0      3.0       173.0     293.0     10.0      
C97           c         69.0      38.0      5.0       794.0     914.0     10.0      
C98           c         5.0       25.0      14.0      714.0     834.0     10.0      
C99           c         23.0      24.0      12.0      131.0     251.0     10.0      

Q Vehicle fuel tank capacity /203.5/
C Vehicle load capacity /1000.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.1/
v average Velocity /1.0/
