StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
C58           c         34.0      10.0      15.0      780.0     900.0     10.0      
C59           c         61.0      8.0       15.0      655.0     775.0     10.0      
C60           c         44.0      2.0       14.0      43.0      163.0     10.0      
C61           c         5.0       58.0      11.0      199.0     319.0     10.0      
C62           c         33.0      9.0       9.0       666.0     786.0     10.0      
C63           c         0.0       0.0       11.0      364.0     484.0     10.0      
C64           c         53.0      9.0       27.0      431.0     551.0     10.0      
C65           c         53.0      3.0       9.0       170.0     290.0     10.0      
C66           c         37.0      15.0      2.0       19.0      139.0     10.0      
C67           c         9.0       32.0      22.0      769.0     889.0     10.0      
C68           c         41.0      21.0      12.0      15.0      135.0     10.0      
C69           c         9.0       32.0      19.0      783.0     903.0     10.0      
C70           c         20.0      3.0       8.0       799.0     919.0     10.0      
C71           c         18.0      1.0       4.0       371.0     491.0     10.0      
C72           c         57.0      18.0      5.0       25.0      145.0     10.0      
C73           c         18.0      41.0      12.0      37.0      157.0     10.0      
C74           c         6.0       4.0       5.0       65.0      185.0     10.0      
C75           c         69.0      13.0      7.0       13.0      133.0     10.0      
C76           c         63.0      16.0      29.0      690.0     810.0     10.0      
C77           c         0.0       68.0      4.0       37.0      157.0     10.0      
C78           c         1.0       9.0       9.0       203.0     323.0     10.0      
C79           c         57.0      21.0      23.0      217.0     337.0     10.0      
C80           c         0.0       23.0      14.0      305.0     425.0     10.0      
C81           c         18.0      65.0      26.0      434.0     554.0     10.0      
C82           c         18.0      44.0      5.0       800.0     920.0     10.0      
C83           c         18.0      39.0      16.0      13.0      133.0     10.0      
C84           c         12.0      35.0      5.0       309.0     429.0     10.0      
C85           c         21.0      46.0      10.0      489.0     609.0     10.0      
C86           c         27.0      4.0       14.0      668.0     788.0     10.0      
C87           c         58.0      19.0      12.0      25.0      145.0     10.0      
C88           c         17.0      54.0      4.0       39.0      159.0     10.0      
C89           c         23.0      55.0      26.0      775.0     895.0     10.0      
C90           c         63.0      24.0      16.0      39.0      159.0     10.0      
C91           c         36.0      22.0      9.0       49.0      169.0     10.0      
C92           c         47.0      59.0      14.0      788.0     908.0     10.0      
C93           c         54.0      23.0      11.0      84.0      204.0     10.0      
C94           c         67.0      29.0      3.0       705.0     825.0     10.0      
C95           c         8.0       69.0      6.0       24.0      144.0     10.0      
C96           c         3.0       10.0      3.0       60.0      180.0     10.0      
C97           c         69.0      38.0      5.0       694.0     814.0     10.0      
C98           c         5.0       25.0      14.0      45.0      165.0     10.0      
C99           c         23.0      24.0      12.0      288.0     408.0     10.0      

Q Vehicle fuel tank capacity /203.5/
C Vehicle load capacity /1000.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.1/
v average Velocity /1.0/
