StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
C58           c         34.0      10.0      15.0      208.0     718.0     10.0      
C59           c         61.0      8.0       15.0      85.0      598.0     10.0      
C60           c         44.0      2.0       14.0      95.0      555.0     10.0      
C61           c         5.0       58.0      11.0      121.0     659.0     10.0      
C62           c         33.0      9.0       9.0       370.0     902.0     10.0      
C63           c         0.0       0.0       11.0      96.0      624.0     10.0      
C64           c         53.0      9.0       27.0      244.0     806.0     10.0      
C65           c         53.0      3.0       9.0       70.0      625.0     10.0      
C66           c         37.0      15.0      2.0       277.0     721.0     10.0      
C67           c         9.0       32.0      22.0      110.0     651.0     10.0      
C68           c         41.0      21.0      12.0      203.0     726.0     10.0      
C69           c         9.0       32.0      19.0      185.0     757.0     10.0      
C70           c         20.0      3.0       8.0       64.0      526.0     10.0      
C71           c         18.0      1.0       4.0       118.0     531.0     10.0      
C72           c         57.0      18.0      5.0       54.0      477.0     10.0      
C73           c         18.0      41.0      12.0      141.0     587.0     10.0      
C74           c         6.0       4.0       5.0       222.0     778.0     10.0      
C75           c         69.0      13.0      7.0       147.0     611.0     10.0      
C76           c         63.0      16.0      29.0      231.0     691.0     10.0      
C77           c         0.0       68.0      4.0       351.0     939.0     10.0      
C78           c         1.0       9.0       9.0       206.0     622.0     10.0      
C79           c         57.0      21.0      23.0      208.0     710.0     10.0      
C80           c         0.0       23.0      14.0      110.0     598.0     10.0      
C81           c         18.0      65.0      26.0      113.0     495.0     10.0      
C82           c         18.0      44.0      5.0       441.0     913.0     10.0      
C83           c         18.0      39.0      16.0      157.0     620.0     10.0      
C84           c         12.0      35.0      5.0       151.0     521.0     10.0      
C85           c         21.0      46.0      10.0      117.0     655.0     10.0      
C86           c         27.0      4.0       14.0      238.0     730.0     10.0      
C87           c         58.0      19.0      12.0      289.0     823.0     10.0      
C88           c         17.0      54.0      4.0       62.0      432.0     10.0      
C89           c         23.0      55.0      26.0      77.0      589.0     10.0      
C90           c         63.0      24.0      16.0      34.0      501.0     10.0      
C91           c         36.0      22.0      9.0       72.0      607.0     10.0      
C92           c         47.0      59.0      14.0      387.0     874.0     10.0      
C93           c         54.0      23.0      11.0      58.0      532.0     10.0      
C94           c         67.0      29.0      3.0       221.0     620.0     10.0      
C95           c         8.0       69.0      6.0       105.0     684.0     10.0      
C96           c         3.0       10.0      3.0       112.0     548.0     10.0      
C97           c         69.0      38.0      5.0       271.0     764.0     10.0      
C98           c         5.0       25.0      14.0      56.0      509.0     10.0      
C99           c         23.0      24.0      12.0      85.0      570.0     10.0      

Q Vehicle fuel tank capacity /203.5/
C Vehicle load capacity /1000.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.1/
v average Velocity /1.0/
