StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
C58           c         34.0      10.0      15.0      188.0     454.0     10.0      
C59           c         61.0      8.0       15.0      68.0      599.0     10.0      
C60           c         44.0      2.0       14.0      217.0     483.0     10.0      
C61           c         5.0       58.0      11.0      554.0     817.0     10.0      
C62           c         33.0      9.0       9.0       767.0     839.0     10.0      
C63           c         0.0       0.0       11.0      601.0     852.0     10.0      
C64           c         53.0      9.0       27.0      516.0     673.0     10.0      
C65           c         53.0      3.0       9.0       144.0     387.0     10.0      
C66           c         37.0      15.0      2.0       806.0     913.0     10.0      
C67           c         9.0       32.0      22.0      403.0     648.0     10.0      
C68           c         41.0      21.0      12.0      776.0     839.0     10.0      
C69           c         9.0       32.0      19.0      127.0     506.0     10.0      
C70           c         20.0      3.0       8.0       310.0     887.0     10.0      
C71           c         18.0      1.0       4.0       171.0     417.0     10.0      
C72           c         57.0      18.0      5.0       196.0     602.0     10.0      
C73           c         18.0      41.0      12.0      86.0      599.0     10.0      
C74           c         6.0       4.0       5.0       601.0     866.0     10.0      
C75           c         69.0      13.0      7.0       592.0     842.0     10.0      
C76           c         63.0      16.0      29.0      126.0     275.0     10.0      
C77           c         0.0       68.0      4.0       721.0     861.0     10.0      
C78           c         1.0       9.0       9.0       210.0     653.0     10.0      
C79           c         57.0      21.0      23.0      66.0      638.0     10.0      
C80           c         0.0       23.0      14.0      599.0     877.0     10.0      
C81           c         18.0      65.0      26.0      259.0     600.0     10.0      
C82           c         18.0      44.0      5.0       48.0      557.0     10.0      
C83           c         18.0      39.0      16.0      177.0     612.0     10.0      
C84           c         12.0      35.0      5.0       142.0     596.0     10.0      
C85           c         21.0      46.0      10.0      111.0     541.0     10.0      
C86           c         27.0      4.0       14.0      549.0     772.0     10.0      
C87           c         58.0      19.0      12.0      213.0     485.0     10.0      
C88           c         17.0      54.0      4.0       149.0     502.0     10.0      
C89           c         23.0      55.0      26.0      64.0      395.0     10.0      
C90           c         63.0      24.0      16.0      309.0     713.0     10.0      
C91           c         36.0      22.0      9.0       138.0     562.0     10.0      
C92           c         47.0      59.0      14.0      181.0     632.0     10.0      
C93           c         54.0      23.0      11.0      394.0     672.0     10.0      
C94           c         67.0      29.0      3.0       38.0      341.0     10.0      
C95           c         8.0       69.0      6.0       149.0     464.0     10.0      
C96           c         3.0       10.0      3.0       349.0     752.0     10.0      
C97           c         69.0      38.0      5.0       741.0     877.0     10.0      
C98           c         5.0       25.0      14.0      691.0     881.0     10.0      
C99           c         23.0      24.0      12.0      85.0      535.0     10.0      

Q Vehicle fuel tank capacity /203.5/
C Vehicle load capacity /1000.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.1/
v average Velocity /1.0/
