StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
C58           c         34.0      10.0      15.0      58.0      298.0     10.0      
C59           c         61.0      8.0       15.0      113.0     353.0     10.0      
C60           c         44.0      2.0       14.0      224.0     464.0     10.0      
C61           c         5.0       58.0      11.0      328.0     568.0     10.0      
C62           c         33.0      9.0       9.0       278.0     518.0     10.0      
C63           c         0.0       0.0       11.0      687.0     927.0     10.0      
C64           c         53.0      9.0       27.0      582.0     822.0     10.0      
C65           c         53.0      3.0       9.0       678.0     918.0     10.0      
C66           c         37.0      15.0      2.0       146.0     386.0     10.0      
C67           c         9.0       32.0      22.0      551.0     791.0     10.0      
C68           c         41.0      21.0      12.0      625.0     865.0     10.0      
C69           c         9.0       32.0      19.0      119.0     359.0     10.0      
C70           c         20.0      3.0       8.0       186.0     426.0     10.0      
C71           c         18.0      1.0       4.0       658.0     898.0     10.0      
C72           c         57.0      18.0      5.0       18.0      258.0     10.0      
C73           c         18.0      41.0      12.0      388.0     628.0     10.0      
C74           c         6.0       4.0       5.0       638.0     878.0     10.0      
C75           c         69.0      13.0      7.0       667.0     907.0     10.0      
C76           c         63.0      16.0      29.0      26.0      266.0     10.0      
C77           c         0.0       68.0      4.0       665.0     905.0     10.0      
C78           c         1.0       9.0       9.0       606.0     846.0     10.0      
C79           c         57.0      21.0      23.0      666.0     906.0     10.0      
C80           c         0.0       23.0      14.0      631.0     871.0     10.0      
C81           c         18.0      65.0      26.0      650.0     890.0     10.0      
C82           c         18.0      44.0      5.0       522.0     762.0     10.0      
C83           c         18.0      39.0      16.0      251.0     491.0     10.0      
C84           c         12.0      35.0      5.0       524.0     764.0     10.0      
C85           c         21.0      46.0      10.0      484.0     724.0     10.0      
C86           c         27.0      4.0       14.0      381.0     621.0     10.0      
C87           c         58.0      19.0      12.0      435.0     675.0     10.0      
C88           c         17.0      54.0      4.0       49.0      289.0     10.0      
C89           c         23.0      55.0      26.0      377.0     617.0     10.0      
C90           c         63.0      24.0      16.0      58.0      298.0     10.0      
C91           c         36.0      22.0      9.0       366.0     606.0     10.0      
C92           c         47.0      59.0      14.0      355.0     595.0     10.0      
C93           c         54.0      23.0      11.0      659.0     899.0     10.0      
C94           c         67.0      29.0      3.0       345.0     585.0     10.0      
C95           c         8.0       69.0      6.0       265.0     505.0     10.0      
C96           c         3.0       10.0      3.0       447.0     687.0     10.0      
C97           c         69.0      38.0      5.0       195.0     435.0     10.0      
C98           c         5.0       25.0      14.0      683.0     923.0     10.0      
C99           c         23.0      24.0      12.0      202.0     442.0     10.0      

Q Vehicle fuel tank capacity /203.5/
C Vehicle load capacity /1000.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.1/
v average Velocity /1.0/
