StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
C58           c         34.0      10.0      15.0      25.0      145.0     10.0      
C59           c         61.0      8.0       15.0      775.0     895.0     10.0      
C60           c         44.0      2.0       14.0      47.0      167.0     10.0      
C61           c         5.0       58.0      11.0      594.0     714.0     10.0      
C62           c         33.0      9.0       9.0       482.0     602.0     10.0      
C63           c         0.0       0.0       11.0      761.0     881.0     10.0      
C64           c         53.0      9.0       27.0      25.0      145.0     10.0      
C65           c         53.0      3.0       9.0       198.0     318.0     10.0      
C66           c         37.0      15.0      2.0       533.0     653.0     10.0      
C67           c         9.0       32.0      22.0      791.0     911.0     10.0      
C68           c         41.0      21.0      12.0      756.0     876.0     10.0      
C69           c         9.0       32.0      19.0      49.0      169.0     10.0      
C70           c         20.0      3.0       8.0       69.0      189.0     10.0      
C71           c         18.0      1.0       4.0       103.0     223.0     10.0      
C72           c         57.0      18.0      5.0       760.0     880.0     10.0      
C73           c         18.0      41.0      12.0      555.0     675.0     10.0      
C74           c         6.0       4.0       5.0       143.0     263.0     10.0      
C75           c         69.0      13.0      7.0       31.0      151.0     10.0      
C76           c         63.0      16.0      29.0      483.0     603.0     10.0      
C77           c         0.0       68.0      4.0       646.0     766.0     10.0      
C78           c         1.0       9.0       9.0       790.0     910.0     10.0      
C79           c         57.0      21.0      23.0      431.0     551.0     10.0      
C80           c         0.0       23.0      14.0      129.0     249.0     10.0      
C81           c         18.0      65.0      26.0      10.0      130.0     10.0      
C82           c         18.0      44.0      5.0       30.0      150.0     10.0      
C83           c         18.0      39.0      16.0      166.0     286.0     10.0      
C84           c         12.0      35.0      5.0       90.0      210.0     10.0      
C85           c         21.0      46.0      10.0      35.0      155.0     10.0      
C86           c         27.0      4.0       14.0      235.0     355.0     10.0      
C87           c         58.0      19.0      12.0      757.0     877.0     10.0      
C88           c         17.0      54.0      4.0       355.0     475.0     10.0      
C89           c         23.0      55.0      26.0      763.0     883.0     10.0      
C90           c         63.0      24.0      16.0      301.0     421.0     10.0      
C91           c         36.0      22.0      9.0       564.0     684.0     10.0      
C92           c         47.0      59.0      14.0      660.0     780.0     10.0      
C93           c         54.0      23.0      11.0      599.0     719.0     10.0      
C94           c         67.0      29.0      3.0       240.0     360.0     10.0      
C95           c         8.0       69.0      6.0       668.0     788.0     10.0      
C96           c         3.0       10.0      3.0       421.0     541.0     10.0      
C97           c         69.0      38.0      5.0       698.0     818.0     10.0      
C98           c         5.0       25.0      14.0      47.0      167.0     10.0      
C99           c         23.0      24.0      12.0      81.0      201.0     10.0      

Q Vehicle fuel tank capacity /203.5/
C Vehicle load capacity /1000.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.1/
v average Velocity /1.0/
