StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
C58           c         34.0      10.0      15.0      516.0     925.0     10.0      
C59           c         61.0      8.0       15.0      192.0     741.0     10.0      
C60           c         44.0      2.0       14.0      205.0     674.0     10.0      
C61           c         5.0       58.0      11.0      241.0     657.0     10.0      
C62           c         33.0      9.0       9.0       281.0     865.0     10.0      
C63           c         0.0       0.0       11.0      254.0     760.0     10.0      
C64           c         53.0      9.0       27.0      279.0     721.0     10.0      
C65           c         53.0      3.0       9.0       163.0     590.0     10.0      
C66           c         37.0      15.0      2.0       68.0      558.0     10.0      
C67           c         9.0       32.0      22.0      191.0     728.0     10.0      
C68           c         41.0      21.0      12.0      45.0      496.0     10.0      
C69           c         9.0       32.0      19.0      110.0     630.0     10.0      
C70           c         20.0      3.0       8.0       276.0     680.0     10.0      
C71           c         18.0      1.0       4.0       122.0     597.0     10.0      
C72           c         57.0      18.0      5.0       71.0      616.0     10.0      
C73           c         18.0      41.0      12.0      145.0     568.0     10.0      
C74           c         6.0       4.0       5.0       448.0     863.0     10.0      
C75           c         69.0      13.0      7.0       341.0     859.0     10.0      
C76           c         63.0      16.0      29.0      70.0      564.0     10.0      
C77           c         0.0       68.0      4.0       465.0     894.0     10.0      
C78           c         1.0       9.0       9.0       267.0     753.0     10.0      
C79           c         57.0      21.0      23.0      180.0     664.0     10.0      
C80           c         0.0       23.0      14.0      240.0     621.0     10.0      
C81           c         18.0      65.0      26.0      169.0     645.0     10.0      
C82           c         18.0      44.0      5.0       103.0     619.0     10.0      
C83           c         18.0      39.0      16.0      34.0      492.0     10.0      
C84           c         12.0      35.0      5.0       278.0     638.0     10.0      
C85           c         21.0      46.0      10.0      512.0     841.0     10.0      
C86           c         27.0      4.0       14.0      152.0     616.0     10.0      
C87           c         58.0      19.0      12.0      62.0      543.0     10.0      
C88           c         17.0      54.0      4.0       241.0     710.0     10.0      
C89           c         23.0      55.0      26.0      187.0     694.0     10.0      
C90           c         63.0      24.0      16.0      149.0     610.0     10.0      
C91           c         36.0      22.0      9.0       451.0     855.0     10.0      
C92           c         47.0      59.0      14.0      241.0     688.0     10.0      
C93           c         54.0      23.0      11.0      279.0     785.0     10.0      
C94           c         67.0      29.0      3.0       218.0     655.0     10.0      
C95           c         8.0       69.0      6.0       215.0     614.0     10.0      
C96           c         3.0       10.0      3.0       103.0     511.0     10.0      
C97           c         69.0      38.0      5.0       46.0      522.0     10.0      
C98           c         5.0       25.0      14.0      217.0     688.0     10.0      
C99           c         23.0      24.0      12.0      162.0     719.0     10.0      

Q Vehicle fuel tank capacity /203.5/
C Vehicle load capacity /1000.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.1/
v average Velocity /1.0/
