StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
C24           c         17.0      22.0      10.0      133.0     163.0     10.0      
C25           c         11.0      16.0      10.0      0.0       181.0     10.0      
C26           c         19.0      13.0      20.0      0.0       189.0     10.0      
C27           c         19.0      21.0      30.0      143.0     173.0     10.0      
C28           c         14.0      18.0      20.0      86.0      116.0     10.0      
C29           c         17.0      20.0      10.0      83.0      113.0     10.0      
C30           c         52.0      73.0      10.0      98.0      128.0     10.0      
C31           c         65.0      86.0      20.0      0.0       203.0     10.0      
C32           c         73.0      88.0      20.0      50.0      80.0      10.0      
C33           c         68.0      89.0      10.0      0.0       185.0     10.0      
C34           c         71.0      94.0      10.0      147.0     177.0     10.0      
C35           c         71.0      93.0      40.0      137.0     167.0     10.0      
C36           c         73.0      91.0      10.0      117.0     147.0     10.0      
C37           c         73.0      85.0      20.0      110.0     140.0     10.0      
C38           c         91.0      73.0      20.0      59.0      89.0      10.0      
C39           c         91.0      73.0      10.0      0.0       174.0     10.0      
C40           c         86.0      67.0      20.0      121.0     151.0     10.0      
C41           c         90.0      68.0      50.0      62.0      92.0      10.0      
C42           c         86.0      68.0      10.0      59.0      89.0      10.0      
C43           c         84.0      70.0      20.0      0.0       195.0     10.0      
C44           c         89.0      68.0      30.0      86.0      116.0     10.0      
C45           c         90.0      72.0      10.0      113.0     143.0     10.0      
C46           c         91.0      72.0      10.0      0.0       177.0     10.0      
C47           c         91.0      65.0      10.0      113.0     143.0     10.0      
C48           c         64.0      56.0      30.0      141.0     171.0     10.0      
C49           c         48.0      10.0      7.0       84.0      114.0     10.0      
C50           c         12.0      50.0      6.0       144.0     174.0     10.0      
C51           c         39.0      1.0       8.0       146.0     176.0     10.0      
C52           c         2.0       51.0      17.0      89.0      119.0     10.0      
C53           c         67.0      4.0       15.0      0.0       176.0     10.0      
C54           c         46.0      15.0      13.0      0.0       208.0     10.0      
C55           c         43.0      4.0       18.0      55.0      85.0      10.0      
C56           c         1.0       45.0      17.0      131.0     161.0     10.0      
C57           c         6.0       49.0      14.0      135.0     165.0     10.0      
C58           c         34.0      10.0      15.0      0.0       201.0     10.0      
C59           c         61.0      8.0       15.0      0.0       190.0     10.0      
C60           c         44.0      2.0       14.0      123.0     153.0     10.0      
C61           c         5.0       58.0      11.0      0.0       203.0     10.0      
C62           c         33.0      9.0       9.0       142.0     172.0     10.0      
C63           c         0.0       0.0       11.0      119.0     149.0     10.0      
C64           c         53.0      9.0       27.0      115.0     145.0     10.0      
C65           c         53.0      3.0       9.0       0.0       181.0     10.0      
C66           c         37.0      15.0      2.0       0.0       204.0     10.0      
C67           c         9.0       32.0      22.0      104.0     134.0     10.0      
C68           c         41.0      21.0      12.0      180.0     210.0     10.0      
C69           c         9.0       32.0      19.0      148.0     178.0     10.0      
C70           c         20.0      3.0       8.0       85.0      115.0     10.0      
C71           c         18.0      1.0       4.0       56.0      86.0      10.0      
C72           c         57.0      18.0      5.0       93.0      123.0     10.0      
C73           c         18.0      41.0      12.0      174.0     204.0     10.0      
C74           c         6.0       4.0       5.0       99.0      129.0     10.0      
C75           c         69.0      13.0      7.0       134.0     164.0     10.0      
C76           c         63.0      16.0      29.0      103.0     133.0     10.0      
C77           c         0.0       68.0      4.0       156.0     186.0     10.0      
C78           c         1.0       9.0       9.0       91.0      121.0     10.0      
C79           c         57.0      21.0      23.0      149.0     179.0     10.0      
C80           c         0.0       23.0      14.0      65.0      95.0      10.0      
C81           c         18.0      65.0      26.0      142.0     172.0     10.0      
C82           c         18.0      44.0      5.0       45.0      75.0      10.0      
C83           c         18.0      39.0      16.0      0.0       213.0     10.0      
C84           c         12.0      35.0      5.0       122.0     152.0     10.0      
C85           c         21.0      46.0      10.0      137.0     167.0     10.0      
C86           c         27.0      4.0       14.0      70.0      100.0     10.0      
C87           c         58.0      19.0      12.0      48.0      78.0      10.0      
C88           c         17.0      54.0      4.0       40.0      70.0      10.0      
C89           c         23.0      55.0      26.0      83.0      113.0     10.0      
C90           c         63.0      24.0      16.0      0.0       210.0     10.0      
C91           c         36.0      22.0      9.0       0.0       212.0     10.0      
C92           c         47.0      59.0      14.0      136.0     166.0     10.0      
C93           c         54.0      23.0      11.0      0.0       215.0     10.0      
C94           c         67.0      29.0      3.0       121.0     151.0     10.0      
C95           c         8.0       69.0      6.0       76.0      106.0     10.0      
C96           c         3.0       10.0      3.0       97.0      127.0     10.0      
C97           c         69.0      38.0      5.0       0.0       219.0     10.0      
C98           c         5.0       25.0      14.0      0.0       184.0     10.0      
C99           c         23.0      24.0      12.0      59.0      89.0      10.0      

Q Vehicle fuel tank capacity /67.8/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.4/
v average Velocity /1.0/
